id	lat	lon	title	description	icon	iconSize	iconOffset
2070	47.3257	17.4689	Szent Anna-templom	<h4 style="margin-top:-20px">(Pápa)</h4><p><a href="http://miserend.hu/?templom=2070" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2071	47.3086	17.5026	Szűz Mária Isten anyja-kápolna	<h4 style="margin-top:-20px">(Öreghegyi kápolna)</h4><p><a href="http://miserend.hu/?templom=2071" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2072	47.2305	17.4209	Keresztelő Szent János Templom	<h4 style="margin-top:-20px">(Pápasalamon)</h4><p><a href="http://miserend.hu/?templom=2072" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2073	47.3825	17.7037	Szűz Mária Neve templom	<h4 style="margin-top:-20px">(Pápateszér)</h4><p><a href="http://miserend.hu/?templom=2073" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2074	47.3149	17.6045	Szent Péter és Pál-templom	<h4 style="margin-top:-20px">(Ugod)</h4><p><a href="http://miserend.hu/?templom=2074" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4956	47.3027	17.5895	Szent Imre herceg templom	<h4 style="margin-top:-20px">(Homokbödöge)</h4><p><a href="http://miserend.hu/?templom=4956" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4957	47.3441	17.5997	Szent Anna templom	<h4 style="margin-top:-20px">(Béb)</h4><p><a href="http://miserend.hu/?templom=4957" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2075	47.3844	17.5975	Bűnbánó Magdolna templom	<h4 style="margin-top:-20px">(Vanyola)</h4><p><a href="http://miserend.hu/?templom=2075" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
4955	47.3898	17.5808	Szent István király templom	<h4 style="margin-top:-20px">(Pápanyögéri templom)</h4><p><a href="http://miserend.hu/?templom=4955" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2076	47.8572	21.6261	Iskolakápolna	<h4 style="margin-top:-20px">(Kálmánháza)</h4><p><a href="http://miserend.hu/?templom=2076" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2077	47.7716	21.8577	Magyarok Nagyasszonya templom	<h4 style="margin-top:-20px">(Balkány)</h4><p><a href="http://miserend.hu/?templom=2077" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2078	46.0866	18.2483	Szent István-templom	<h4 style="margin-top:-20px">(Pécs)</h4><p><a href="http://miserend.hu/?templom=2078" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2079	46.116	18.2439	Szent Flórián-templom	<h4 style="margin-top:-20px">(Pécs)</h4><p><a href="http://miserend.hu/?templom=2079" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2394	46.7524	17.3533	Szent Mihály-templom	<h4 style="margin-top:-20px">(Balatongyörök)</h4><p><a href="http://miserend.hu/?templom=2394" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
4946	46.9165	17.5202	Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Hegyesd)</h4><p><a href="http://miserend.hu/?templom=4946" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2080	47.3199	16.5801	Szent Márton templom	<h4 style="margin-top:-20px">(Pösei templom)</h4><p><a href="http://miserend.hu/?templom=2080" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2081	46.3695	18.1292	Jézus Szíve-templom	<h4 style="margin-top:-20px">(Belvárosi templom)</h4><p><a href="http://miserend.hu/?templom=2081" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2082	46.3839	18.1452	Mária Isten anyja kápolna	<h4 style="margin-top:-20px">(Kórházkápolna)</h4><p><a href="http://miserend.hu/?templom=2082" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2084	46.3141	18.0927	Szent István-kápolna	<h4 style="margin-top:-20px">(Iskola kápolna)</h4><p><a href="http://miserend.hu/?templom=2084" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2085	46.3822	18.1533	Nagyboldogasszony-templom	<h4 style="margin-top:-20px">(Újdombóvári  templom)</h4><p><a href="http://miserend.hu/?templom=2085" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2086	46.9453	16.3176	Szent Péter és Pál-kápolna	<h4 style="margin-top:-20px">(Máriaújfalui kápolna)</h4><p><a href="http://miserend.hu/?templom=2086" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red2.png	24,24	-12,-24
2087	46.7192	16.5135	Szent Móric templom	<h4 style="margin-top:-20px">(Csesztreg)</h4><p><a href="http://miserend.hu/?templom=2087" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2088	46.6327	16.4178	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Gáborjánháza)</h4><p><a href="http://miserend.hu/?templom=2088" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2089	46.6375	16.7332	Szent István király-templom	<h4 style="margin-top:-20px">(Gutorfölde)</h4><p><a href="http://miserend.hu/?templom=2089" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2090	46.7551	16.5608	Szent Lőrinc templom	<h4 style="margin-top:-20px">(Kálócfa)</h4><p><a href="http://miserend.hu/?templom=2090" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2091	46.6238	16.5429	Szent Mihály templom	<h4 style="margin-top:-20px">(Lenti)</h4><p><a href="http://miserend.hu/?templom=2091" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2092	47.3507	16.4787	Szent Vid templom	<h4 style="margin-top:-20px">(Velem)</h4><p><a href="http://miserend.hu/?templom=2092" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2093	46.5405	16.6937	Szent Adorján templom	<h4 style="margin-top:-20px">(Lispeszentadorján)</h4><p><a href="http://miserend.hu/?templom=2093" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2617	46.2239	18.0624	Mindenszentek templom	<h4 style="margin-top:-20px">(Mindszentgodisa)</h4><p><a href="http://miserend.hu/?templom=2617" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2094	46.5451	16.5568	Sarlós Boldogasszony-templom	<h4 style="margin-top:-20px">(Lovászi)</h4><p><a href="http://miserend.hu/?templom=2094" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
5081			Szűz Mária keresztények segítsége-templom	<h4 style="margin-top:-20px">(Lovászi)</h4><p><a href="http://miserend.hu/?templom=5081" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2095	46.5953	16.6493	Szent Péter és Pál apostolok templom	<h4 style="margin-top:-20px">(Páka)</h4><p><a href="http://miserend.hu/?templom=2095" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2096	46.667	16.4742	Szent József templom	<h4 style="margin-top:-20px">(Resznek)</h4><p><a href="http://miserend.hu/?templom=2096" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2097	46.6144	16.4865	Szentlélek templom	<h4 style="margin-top:-20px">(Rédics)</h4><p><a href="http://miserend.hu/?templom=2097" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2098	46.7253	16.4246	Szent György templom	<h4 style="margin-top:-20px">(Szentgyörgyvölgy)</h4><p><a href="http://miserend.hu/?templom=2098" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2099	46.5728	16.5928	Szent Kereszt templom	<h4 style="margin-top:-20px">(Szécsisziget)</h4><p><a href="http://miserend.hu/?templom=2099" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2100	46.5209	16.5555	Szent Miklós templom	<h4 style="margin-top:-20px">(Tornyiszentmiklós)</h4><p><a href="http://miserend.hu/?templom=2100" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2101	47.352	16.5181	Szent Péter és Pál apostolok templom	<h4 style="margin-top:-20px">(Cák)</h4><p><a href="http://miserend.hu/?templom=2101" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2102	46.5468	16.7832	Szent György templom	<h4 style="margin-top:-20px">(Bánokszentgyörgy)</h4><p><a href="http://miserend.hu/?templom=2102" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2103	46.7584	16.5041	Szent István király templom	<h4 style="margin-top:-20px">(Kerkakutas)</h4><p><a href="http://miserend.hu/?templom=2103" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2104	46.5245	16.7283	Szűz Mária neve templom	<h4 style="margin-top:-20px">(Bázakerettye)</h4><p><a href="http://miserend.hu/?templom=2104" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2105	46.4506	16.8006	Keresztelő Szent János templom	<h4 style="margin-top:-20px">(Becsehely)</h4><p><a href="http://miserend.hu/?templom=2105" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2106	46.5079	16.7811	Szentháromság templom	<h4 style="margin-top:-20px">(Borsfa)</h4><p><a href="http://miserend.hu/?templom=2106" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2107	46.4679	16.8833	Nagyboldogasszony templom	<h4 style="margin-top:-20px">(Eszteregnye)</h4><p><a href="http://miserend.hu/?templom=2107" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2108	46.0509	18.2214	Szent Erzsébet-templom	<h4 style="margin-top:-20px">(Kertvárosi templom)</h4><p><a href="http://miserend.hu/?templom=2108" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2109	46.4337	16.7222	Szentháromság-templom	<h4 style="margin-top:-20px">(Letenye)</h4><p><a href="http://miserend.hu/?templom=2109" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2110	46.477	16.6408	Szent Bertalan templom	<h4 style="margin-top:-20px">(Muraszemenye)</h4><p><a href="http://miserend.hu/?templom=2110" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2111	47.641	18.9647	Szent Anna-templom	<h4 style="margin-top:-20px">(Csobánka)</h4><p><a href="http://miserend.hu/?templom=2111" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2112	46.5306	16.833	Szent István király templom	<h4 style="margin-top:-20px">(Oltárc)</h4><p><a href="http://miserend.hu/?templom=2112" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2424	46.824	17.3674	Szent István király-templom	<h4 style="margin-top:-20px">(Nemesvita)</h4><p><a href="http://miserend.hu/?templom=2424" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green2.png	24,24	-12,-24
2113	46.4658	16.8638	Szent Anna templom	<h4 style="margin-top:-20px">(Rigyác)</h4><p><a href="http://miserend.hu/?templom=2113" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2114	47.7908	19.032	Nepomuki Szent János-templom	<h4 style="margin-top:-20px">(Dunabogdány)</h4><p><a href="http://miserend.hu/?templom=2114" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2115	47.6903	18.8982	Szent Kereszt-templom	<h4 style="margin-top:-20px">(Pilisszentkereszt)</h4><p><a href="http://miserend.hu/?templom=2115" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2116	46.1187	18.3402	Szentháromság templom	<h4 style="margin-top:-20px">(Hirdi templom)</h4><p><a href="http://miserend.hu/?templom=2116" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2117	46.4024	16.8456	Szent Anna templom	<h4 style="margin-top:-20px">(Semjénháza)</h4><p><a href="http://miserend.hu/?templom=2117" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2118	46.4334	16.9034	Szent Őrangyalok templom	<h4 style="margin-top:-20px">(Szepetnek)</h4><p><a href="http://miserend.hu/?templom=2118" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2119	46.133	18.326	Munkás Szent József templom	<h4 style="margin-top:-20px">(Vasasi templom)</h4><p><a href="http://miserend.hu/?templom=2119" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2120	46.4218	16.8055	Szent Márton templom	<h4 style="margin-top:-20px">(Tótszentmárton)</h4><p><a href="http://miserend.hu/?templom=2120" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2121	46.3985	16.7999	Jézus Szíve templom	<h4 style="margin-top:-20px">(Tótszerdahely)</h4><p><a href="http://miserend.hu/?templom=2121" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2129	47.3374	16.9557	Szent Mihály-templom	<h4 style="margin-top:-20px">(Jákfa)</h4><p><a href="http://miserend.hu/?templom=2129" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2123	47.6504	19.0193	Szent István király-templom	<h4 style="margin-top:-20px">(Pomáz)</h4><p><a href="http://miserend.hu/?templom=2123" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2124	46.0867	18.0807	Szent György templom	<h4 style="margin-top:-20px">(Bakonya)</h4><p><a href="http://miserend.hu/?templom=2124" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2125	47.2528	16.8298	Assisi Szent Ferenc templom	<h4 style="margin-top:-20px">(Bögöt)</h4><p><a href="http://miserend.hu/?templom=2125" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2126	47.2351	16.8726	Nepomuki Szent János-templom	<h4 style="margin-top:-20px">(Csénye)</h4><p><a href="http://miserend.hu/?templom=2126" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2127	47.3525	16.8797	Szent Kereszt felmagyasztalása templom	<h4 style="margin-top:-20px">(Hegyfalu)</h4><p><a href="http://miserend.hu/?templom=2127" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-red.png	24,24	-12,-24
2128	47.2091	16.9003	Szent György templom	<h4 style="margin-top:-20px">(Ikervár)</h4><p><a href="http://miserend.hu/?templom=2128" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2130	47.1587	16.8618	Szent Kozma és Damján templom	<h4 style="margin-top:-20px">(Meggyeskovácsi)</h4><p><a href="http://miserend.hu/?templom=2130" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2131	47.8083	19.0045	Szentolvasó Királynéja templom	<h4 style="margin-top:-20px">(Kisoroszi  Szentolvasó Királynéja templom)</h4><p><a href="http://miserend.hu/?templom=2131" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2132	47.4027	17.0194	Szent Anna templom	<h4 style="margin-top:-20px">(Nick)</h4><p><a href="http://miserend.hu/?templom=2132" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2133	47.7168	19.0868	Szent Anna-templom	<h4 style="margin-top:-20px">(Leányfalu)</h4><p><a href="http://miserend.hu/?templom=2133" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2134	47.1815	16.9347	Szent Imre templom	<h4 style="margin-top:-20px">(Nyőgér)</h4><p><a href="http://miserend.hu/?templom=2134" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2135	47.7269	18.9842	Szent László király templom	<h4 style="margin-top:-20px">(Pilisszentlászló)</h4><p><a href="http://miserend.hu/?templom=2135" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2136	47.6891	19.0997	Szentháromság templom	<h4 style="margin-top:-20px">(Szigetmonostor)</h4><p><a href="http://miserend.hu/?templom=2136" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2137	47.3002	16.8582	Szent Miklós-templom	<h4 style="margin-top:-20px">(Ölbő)</h4><p><a href="http://miserend.hu/?templom=2137" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2138	47.206	16.8207	Kisboldogasszony templom	<h4 style="margin-top:-20px">(Pecöl)</h4><p><a href="http://miserend.hu/?templom=2138" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
2139	47.7535	19.0914	Szent István király-templom	<h4 style="margin-top:-20px">(Tahitótfalu)</h4><p><a href="http://miserend.hu/?templom=2139" target="_blank">Ugrás a templom oldalára.</a></p>	images/icons/church-green.png	24,24	-12,-24
